zakazka_id,produkt_id,planovane_mnozstvi,datum_zahajeni,datum_ukonceni,stredisko_id,naklady_material,naklady_prace,naklady_rezie,celkove_naklady,stav,vyuziti_kapacity,zmetky
VZ018098,PRD0074,456,2023-04-25,2023-06-02,STR041,464248.59,267599.72,123144.56,854992.87,Zrušeno,1.043,15
VZ018099,PRD0151,3215,2023-12-03,2023-12-17,STR021,42672.73,13743.68,3345.64,59762.05,V výrobě,0.904,143
VZ018100,PRD0139,4662,2023-06-10,2023-07-09,STR041,294941.98,178423.35,27062.78,500428.11,Dokončeno,1.048,102
VZ018101,PRD0296,2238,2024-01-17,2024-02-06,STR001,334773.74,259899.66,79877.41,674550.81,Plánováno,0.866,23
VZ018102,PRD0005,4438,2024-07-05,2024-08-16,STR021,147821.58,32736.59,32364.53,212922.7,Dokončeno,0.854,28
VZ018103,PRD0004,1435,2023-11-09,2023-11-25,STR001,431477.61,248355.22,152792.25,832625.08,Zrušeno,1.008,21
VZ018104,PRD0202,3728,2025-01-18,2025-02-03,STR041,272310.7,150486.01,66600.24,489396.95,Dokončeno,0.887,46
VZ018105,PRD0229,924,2025-01-25,2025-03-05,STR001,238766.81,188411.4,54910.58,482088.79,V výrobě,0.922,22
VZ018106,PRD0074,4279,2025-04-01,2025-05-15,STR001,407143.47,138654.88,115118.25,660916.6,Dokončeno,1.034,25
VZ018107,PRD0077,710,2024-04-16,2024-05-04,STR011,232748.11,151168.71,89921.34,473838.16,Dokončeno,0.92,13
VZ018108,PRD0093,2045,2023-09-02,2023-09-09,STR001,160969.49,39055.07,30033.84,230058.4,Dokončeno,0.873,70
VZ018109,PRD0034,4396,2023-10-27,2023-11-27,STR031,38989.3,17038.11,4477.45,60504.86,Zrušeno,0.917,176
VZ018110,PRD0148,3539,2023-07-27,2023-09-04,STR001,394747.54,301912.93,115809.07,812469.54,Dokončeno,0.886,100
VZ018111,PRD0170,2206,2024-07-15,2024-08-16,STR041,338405.42,269471.75,113520.73,721397.9,V výrobě,0.919,24
VZ018112,PRD0211,114,2023-07-10,2023-08-03,STR031,150059.2,111055.79,25573.76,286688.75,V výrobě,1.019,3
VZ018113,PRD0177,1714,2023-01-16,2023-01-29,STR031,33554.99,18444.68,6660.31,58659.98,Dokončeno,1.007,67
VZ018114,PRD0293,3769,2025-02-11,2025-03-13,STR021,43299.16,28024.21,9412.19,80735.56,Plánováno,0.927,55
VZ018115,PRD0262,4082,2023-08-16,2023-09-17,STR001,293069.68,140647.39,48663.83,482380.9,Dokončeno,1.043,77
VZ018116,PRD0205,941,2024-11-25,2024-12-24,STR021,260275.09,73919.12,22339.19,356533.4,Plánováno,1.017,8
VZ018117,PRD0204,1497,2024-05-25,2024-06-08,STR041,357588.34,120937.87,55206.85,533733.06,V výrobě,0.867,71
VZ018118,PRD0156,1204,2025-06-07,2025-07-03,STR011,109975.91,41405.47,18897.59,170278.97,Dokončeno,0.99,36
VZ018119,PRD0269,4621,2023-06-21,2023-06-24,STR011,38583.12,30595.53,5239.03,74417.68,V výrobě,0.984,205
VZ018120,PRD0078,391,2023-03-26,2023-03-29,STR031,335580.89,69187.07,27081.59,431849.55,V výrobě,0.863,2
VZ018121,PRD0111,1549,2024-07-02,2024-07-06,STR001,232889.13,164863.88,85840.63,483593.64,Zrušeno,0.932,0
VZ018122,PRD0098,2784,2024-08-18,2024-09-26,STR001,437693.52,108050.46,63665.6,609409.58,Dokončeno,0.863,87
VZ018123,PRD0297,3401,2025-02-16,2025-03-05,STR041,10227.48,4997.06,2863.67,18088.21,V výrobě,0.973,57
VZ018124,PRD0094,1343,2024-07-29,2024-08-08,STR011,80747.6,22539.25,11060.05,114346.9,Plánováno,0.955,60
VZ018125,PRD0008,4164,2023-09-18,2023-10-11,STR041,181974.19,112951.64,64872.36,359798.19,V výrobě,1.002,42
VZ018126,PRD0182,757,2023-03-03,2023-04-11,STR021,184819.25,66675.92,31255.59,282750.76,Dokončeno,0.905,7
VZ018127,PRD0070,4352,2024-05-15,2024-05-25,STR001,220473.73,173653.19,90012.65,484139.57,Zrušeno,1.009,1
VZ018128,PRD0259,2543,2023-01-03,2023-02-02,STR021,466727.88,249276.19,178941.61,894945.68,Plánováno,0.997,5
VZ018129,PRD0201,3949,2025-03-16,2025-04-24,STR031,31420.31,11576.83,9164.86,52162.0,Pozastaveno,0.856,112
VZ018130,PRD0040,758,2023-10-13,2023-11-20,STR011,141086.2,106494.74,31047.04,278627.98,V výrobě,0.993,28
VZ018131,PRD0176,3423,2023-02-08,2023-03-08,STR011,381355.1,274157.1,79038.07,734550.27,Dokončeno,0.868,129
VZ018132,PRD0089,3221,2024-04-28,2024-05-10,STR021,430582.06,287037.84,86023.9,803643.8,V výrobě,1.007,65
VZ018133,PRD0058,1410,2025-04-03,2025-04-20,STR041,353310.41,92956.8,103956.63,550223.84,Zrušeno,0.867,39
VZ018134,PRD0135,2510,2023-03-06,2023-03-20,STR011,232577.18,128391.81,28591.41,389560.4,Zrušeno,1.027,84
VZ018135,PRD0164,3213,2025-01-11,2025-02-18,STR001,78342.76,57794.51,30244.52,166381.79,Dokončeno,1.035,145
VZ018136,PRD0006,1603,2023-08-18,2023-08-27,STR001,149853.38,102556.42,30383.81,282793.61,Dokončeno,0.925,40
VZ018137,PRD0211,501,2023-02-24,2023-03-19,STR031,402479.2,291167.62,71264.64,764911.46,V výrobě,0.88,18
VZ018138,PRD0274,453,2023-11-04,2023-11-06,STR011,482071.79,377105.35,121865.46,981042.6,V výrobě,0.942,17
VZ018139,PRD0228,125,2023-08-10,2023-09-06,STR021,399132.11,186117.86,57772.74,643022.71,V výrobě,1.049,4
VZ018140,PRD0150,2442,2024-04-01,2024-04-17,STR021,184124.59,45400.94,54322.27,283847.8,Pozastaveno,0.853,28
VZ018141,PRD0234,3907,2025-05-28,2025-06-01,STR021,96027.43,26411.16,7558.59,129997.18,V výrobě,0.929,184
VZ018142,PRD0228,3131,2023-08-17,2023-09-04,STR001,31953.98,22278.94,12704.95,66937.87,V výrobě,1.02,32
VZ018143,PRD0255,373,2025-05-14,2025-05-31,STR031,320875.38,89809.98,35430.22,446115.58,Pozastaveno,0.864,2
VZ018144,PRD0010,3396,2025-02-21,2025-03-21,STR031,140439.97,93799.6,56978.82,291218.39,Pozastaveno,1.017,119
VZ018145,PRD0182,477,2024-01-06,2024-01-16,STR041,32086.49,13166.68,8683.37,53936.54,Dokončeno,0.877,10
VZ018146,PRD0055,1803,2023-06-10,2023-06-24,STR021,174102.97,111122.34,66273.62,351498.93,Plánováno,0.96,60
VZ018147,PRD0230,624,2023-09-16,2023-10-29,STR041,439904.31,312558.73,124637.94,877100.98,Dokončeno,0.879,19
VZ018148,PRD0019,1736,2024-08-20,2024-08-29,STR041,11870.65,4302.55,1957.63,18130.83,Dokončeno,0.92,54
VZ018149,PRD0055,3558,2023-09-04,2023-09-23,STR001,28162.39,19050.0,10691.79,57904.18,Dokončeno,0.927,126
VZ018150,PRD0198,1774,2023-11-16,2023-11-29,STR031,495336.97,218689.12,156523.81,870549.9,V výrobě,0.905,6
VZ018151,PRD0074,789,2023-11-29,2023-12-30,STR001,235867.93,70545.6,73758.79,380172.32,Dokončeno,0.893,5
VZ018152,PRD0182,1327,2023-02-06,2023-02-07,STR031,270405.76,127525.43,54686.07,452617.26,Dokončeno,0.885,62
VZ018153,PRD0157,3109,2023-08-04,2023-09-09,STR011,332718.8,154383.86,79209.74,566312.4,V výrobě,0.977,48
VZ018154,PRD0233,222,2024-04-12,2024-04-26,STR031,61422.57,41767.0,9262.18,112451.75,Dokončeno,0.985,2
VZ018155,PRD0194,53,2023-01-24,2023-02-26,STR001,352985.15,152750.02,31167.53,536902.7,Dokončeno,0.87,2
VZ018156,PRD0229,2793,2023-02-03,2023-03-04,STR001,223805.2,129147.83,77528.42,430481.45,V výrobě,0.972,120
VZ018157,PRD0086,1487,2024-08-21,2024-08-30,STR031,20442.81,9483.24,3370.65,33296.7,Zrušeno,0.932,42
VZ018158,PRD0165,817,2024-06-17,2024-07-19,STR031,103432.5,66491.23,16467.5,186391.23,Dokončeno,0.977,24
VZ018159,PRD0293,3574,2023-01-22,2023-03-04,STR031,415729.25,160832.66,42426.93,618988.84,Dokončeno,0.991,143
VZ018160,PRD0243,1478,2023-05-31,2023-06-17,STR011,490498.96,101357.15,30450.93,622307.04,Dokončeno,1.008,48
VZ018161,PRD0248,4381,2023-05-05,2023-06-07,STR031,77521.46,24189.44,24622.99,126333.89,Dokončeno,0.968,197
VZ018162,PRD0218,1167,2023-01-09,2023-02-05,STR001,282867.01,162776.71,75244.99,520888.71,Plánováno,0.882,7
VZ018163,PRD0089,1423,2025-03-24,2025-04-16,STR041,177077.35,120029.84,68074.83,365182.02,Dokončeno,0.876,49
VZ018164,PRD0073,1507,2024-03-12,2024-03-28,STR011,440587.31,204705.13,154733.44,800025.88,Dokončeno,0.86,46
VZ018165,PRD0060,3523,2024-12-15,2025-01-18,STR031,292400.12,124807.09,72833.92,490041.13,Zrušeno,0.905,97
VZ018166,PRD0198,4910,2024-03-28,2024-05-11,STR031,88267.79,34302.53,7138.31,129708.63,Plánováno,0.91,228
VZ018167,PRD0082,4642,2023-09-19,2023-10-17,STR041,135316.27,54609.43,32625.04,222550.74,Pozastaveno,0.891,135
VZ018168,PRD0092,3654,2024-01-22,2024-02-10,STR031,410267.91,215779.45,115602.62,741649.98,Plánováno,1.034,108
VZ018169,PRD0124,1773,2024-02-23,2024-02-25,STR021,191077.35,78262.15,59107.18,328446.68,Plánováno,0.88,2
VZ018170,PRD0182,3716,2023-02-18,2023-03-23,STR011,209205.8,108510.88,29357.78,347074.46,Plánováno,0.889,58
VZ018171,PRD0026,466,2023-04-22,2023-06-04,STR001,492409.36,321962.49,147835.52,962207.37,Plánováno,0.878,16
VZ018172,PRD0211,3002,2023-12-10,2024-01-23,STR011,268860.51,147894.06,79692.03,496446.6,Plánováno,0.864,38
VZ018173,PRD0229,4332,2023-12-26,2024-01-22,STR041,263385.84,145332.54,43740.85,452459.23,Dokončeno,0.92,42
VZ018174,PRD0031,3243,2024-07-19,2024-08-22,STR021,295691.86,148946.23,24718.06,469356.15,Dokončeno,0.897,2
VZ018175,PRD0045,1049,2023-01-11,2023-02-04,STR041,121406.37,26305.0,15112.35,162823.72,Dokončeno,0.916,39
VZ018176,PRD0070,3048,2023-12-08,2023-12-14,STR041,30998.92,15389.63,6435.28,52823.83,Dokončeno,1.042,28
VZ018177,PRD0221,2832,2023-09-03,2023-09-08,STR031,401258.66,90534.79,100081.98,591875.43,Dokončeno,0.951,137
VZ018178,PRD0230,1041,2024-12-09,2024-12-16,STR041,336737.85,120104.02,48014.19,504856.06,V výrobě,1.005,18
VZ018179,PRD0198,239,2024-06-19,2024-07-02,STR021,83826.57,29962.77,23016.09,136805.43,V výrobě,1.043,3
VZ018180,PRD0272,683,2024-03-04,2024-03-15,STR001,237697.05,154224.6,56252.87,448174.52,V výrobě,1.041,14
VZ018181,PRD0248,2723,2024-06-26,2024-07-08,STR001,199664.55,45731.35,23514.17,268910.07,Zrušeno,0.88,52
VZ018182,PRD0182,3453,2023-04-19,2023-05-08,STR011,463415.7,122379.4,61130.38,646925.48,Plánováno,0.966,107
VZ018183,PRD0164,3685,2023-05-05,2023-06-03,STR021,166138.91,124353.67,70605.01,361097.59,Zrušeno,0.987,127
VZ018184,PRD0005,4792,2024-06-22,2024-06-24,STR001,166719.34,78658.06,52938.72,298316.12,Pozastaveno,0.977,106
VZ018185,PRD0147,3559,2023-09-28,2023-09-29,STR001,488453.78,252881.93,154881.61,896217.32,Dokončeno,1.016,101
VZ018186,PRD0166,2736,2023-06-02,2023-06-19,STR001,464251.48,251496.88,39152.13,754900.49,Pozastaveno,0.917,59
VZ018187,PRD0117,2334,2023-08-10,2023-09-22,STR021,230079.24,132331.25,23613.59,386024.08,Dokončeno,1.05,10
VZ018188,PRD0220,1669,2023-12-07,2023-12-26,STR011,85669.7,45861.24,12580.89,144111.83,Dokončeno,0.973,31
VZ018189,PRD0067,3843,2025-01-29,2025-02-09,STR001,479442.52,253377.48,78104.38,810924.38,V výrobě,0.975,112
VZ018190,PRD0252,2320,2024-10-09,2024-11-12,STR031,289665.12,97307.35,66454.95,453427.42,V výrobě,1.002,92
VZ018191,PRD0224,1801,2023-09-11,2023-10-07,STR001,87097.85,35742.03,21253.37,144093.25,Plánováno,1.007,85
VZ018192,PRD0241,2122,2025-01-26,2025-03-12,STR021,382649.99,248500.17,140693.35,771843.51,Dokončeno,0.953,83
VZ018193,PRD0173,172,2024-07-20,2024-08-12,STR031,362473.75,277918.27,125604.85,765996.87,Dokončeno,1.006,5
VZ018194,PRD0013,2270,2023-09-07,2023-10-14,STR011,202487.2,90937.3,34535.06,327959.56,Zrušeno,0.922,100
VZ018195,PRD0050,1769,2025-06-08,2025-07-06,STR011,235155.17,174605.55,89331.77,499092.49,Dokončeno,0.897,68
VZ018196,PRD0243,4878,2025-02-22,2025-03-17,STR011,30124.77,17781.98,6717.91,54624.66,Dokončeno,0.99,78
VZ018197,PRD0062,4067,2024-04-10,2024-05-10,STR011,454735.48,192551.91,119304.0,766591.39,Zrušeno,0.988,148
VZ018198,PRD0063,1691,2025-02-28,2025-03-04,STR021,366228.65,155220.64,90587.69,612036.98,Dokončeno,0.952,61
VZ018199,PRD0040,3689,2024-01-03,2024-02-07,STR041,50047.88,14051.07,10210.04,74308.99,V výrobě,0.882,17
VZ018200,PRD0223,3066,2024-03-16,2024-03-18,STR001,309793.78,124784.07,105201.55,539779.4,Plánováno,0.988,84
VZ018201,PRD0010,3593,2023-12-12,2024-01-09,STR001,84635.67,38781.66,16304.63,139721.96,Dokončeno,0.947,76
VZ018202,PRD0127,4352,2023-04-30,2023-05-31,STR031,318595.99,149351.93,65569.46,533517.38,Zrušeno,0.962,185
VZ018203,PRD0013,939,2025-06-02,2025-07-03,STR021,111950.61,43974.86,23665.75,179591.22,V výrobě,0.97,9
VZ018204,PRD0235,4386,2023-10-20,2023-10-26,STR041,252781.8,104207.83,82492.37,439482.0,Plánováno,0.961,26
VZ018205,PRD0045,4750,2023-03-11,2023-04-21,STR041,176999.81,84008.62,14875.17,275883.6,Plánováno,0.876,62
VZ018206,PRD0087,4590,2023-03-10,2023-04-10,STR011,289093.88,110131.43,52981.6,452206.91,Dokončeno,0.907,203
VZ018207,PRD0031,3338,2024-01-30,2024-01-31,STR001,78012.29,44480.29,23370.86,145863.44,Plánováno,1.034,56
VZ018208,PRD0235,2734,2023-04-16,2023-05-24,STR041,145224.36,94224.37,14715.8,254164.53,V výrobě,0.863,22
VZ018209,PRD0068,700,2024-03-27,2024-03-28,STR011,147315.54,88038.62,40206.49,275560.65,Pozastaveno,0.886,10
VZ018210,PRD0082,4515,2023-07-17,2023-08-25,STR021,213278.08,137068.99,83671.88,434018.95,V výrobě,1.044,221
VZ018211,PRD0060,303,2023-09-10,2023-09-11,STR011,92912.38,35041.07,13197.23,141150.68,Pozastaveno,0.85,15
VZ018212,PRD0099,4919,2024-02-16,2024-02-19,STR011,421859.72,138989.31,29589.12,590438.15,Dokončeno,1.043,26
VZ018213,PRD0049,3179,2024-12-30,2025-01-27,STR041,131898.2,84357.15,28167.52,244422.87,V výrobě,0.877,62
VZ018214,PRD0136,3363,2024-12-19,2025-01-18,STR031,65925.54,17774.1,6268.01,89967.65,Pozastaveno,0.861,111
VZ018215,PRD0140,689,2024-06-06,2024-07-05,STR001,266898.66,177991.35,47261.5,492151.51,Pozastaveno,0.894,24
VZ018216,PRD0262,3622,2024-10-22,2024-11-21,STR021,38654.58,7742.7,6851.54,53248.82,Pozastaveno,0.9,112
VZ018217,PRD0276,543,2023-12-13,2023-12-21,STR021,493262.78,192288.46,55885.68,741436.92,V výrobě,1.048,9
VZ018218,PRD0143,4991,2024-01-06,2024-02-02,STR031,135522.08,84910.78,13989.54,234422.4,Pozastaveno,1.014,190
VZ018219,PRD0152,4770,2025-02-02,2025-03-15,STR041,395954.09,247980.29,57898.99,701833.37,V výrobě,0.883,33
VZ018220,PRD0064,323,2023-06-01,2023-06-12,STR021,375465.09,263639.99,133460.25,772565.33,V výrobě,1.004,6
VZ018221,PRD0067,4947,2023-11-15,2023-12-10,STR011,200949.73,60414.39,22836.89,284201.01,Plánováno,0.961,17
VZ018222,PRD0119,1120,2023-08-02,2023-09-14,STR031,11181.43,7906.21,4234.38,23322.02,Plánováno,1.02,52
VZ018223,PRD0229,663,2023-06-19,2023-06-30,STR031,239904.22,78165.29,59874.4,377943.91,Plánováno,1.019,31
VZ018224,PRD0297,674,2024-08-31,2024-10-10,STR041,50679.02,30841.28,7139.3,88659.6,Dokončeno,0.887,21
VZ018225,PRD0233,1796,2023-06-17,2023-07-04,STR041,15178.38,8629.49,4045.88,27853.75,V výrobě,1.05,85
VZ018226,PRD0293,3534,2025-02-07,2025-02-27,STR041,445928.05,212195.69,144588.79,802712.53,Dokončeno,0.908,113
VZ018227,PRD0062,686,2025-03-12,2025-04-04,STR001,401696.06,85823.91,98953.32,586473.29,Plánováno,0.863,29
VZ018228,PRD0003,2779,2023-10-28,2023-11-21,STR001,421965.49,334020.24,157417.23,913402.96,V výrobě,0.862,47
VZ018229,PRD0120,2964,2024-03-27,2024-04-19,STR031,133954.24,92379.07,17460.03,243793.34,Dokončeno,1.048,141
VZ018230,PRD0094,4528,2023-12-28,2024-01-20,STR041,356670.15,238180.38,60662.3,655512.83,V výrobě,1.033,209
VZ018231,PRD0058,1857,2025-04-17,2025-05-22,STR031,331526.75,187636.24,64338.22,583501.21,Dokončeno,0.992,4
VZ018232,PRD0208,2593,2024-10-06,2024-11-05,STR001,251470.79,163158.38,90931.38,505560.55,Dokončeno,1.015,124
VZ018233,PRD0017,2663,2025-06-14,2025-06-24,STR001,403431.08,238033.02,125932.87,767396.97,Zrušeno,0.939,39
VZ018234,PRD0014,1487,2023-02-06,2023-03-16,STR041,45206.51,15023.43,11200.26,71430.2,Dokončeno,0.937,7
VZ018235,PRD0005,4391,2025-02-14,2025-02-22,STR001,148348.23,94503.5,22355.88,265207.61,Pozastaveno,0.877,209
VZ018236,PRD0093,3450,2024-03-04,2024-04-10,STR011,425881.83,121218.1,48014.46,595114.39,V výrobě,0.927,14
VZ018237,PRD0112,664,2023-03-24,2023-04-20,STR031,222106.15,64438.86,24447.35,310992.36,Zrušeno,0.855,10
VZ018238,PRD0129,2821,2024-08-06,2024-09-06,STR001,482800.7,273255.61,52774.9,808831.21,Dokončeno,0.966,89
VZ018239,PRD0019,4336,2024-08-08,2024-09-13,STR031,237912.1,143210.04,31192.04,412314.18,Dokončeno,0.987,96
VZ018240,PRD0084,2434,2024-05-12,2024-06-15,STR011,81484.16,42506.61,23329.76,147320.53,V výrobě,0.888,33
VZ018241,PRD0130,4457,2023-03-04,2023-03-14,STR031,192828.26,112907.07,51168.36,356903.69,V výrobě,1.0,97
VZ018242,PRD0146,433,2023-02-19,2023-03-28,STR011,357856.58,136085.01,37747.28,531688.87,Dokončeno,0.989,15
VZ018243,PRD0019,1547,2023-11-02,2023-11-13,STR021,188478.02,116801.76,22376.61,327656.39,Zrušeno,1.036,46
VZ018244,PRD0018,4395,2023-12-14,2024-01-11,STR041,463488.3,96722.18,51165.65,611376.13,Pozastaveno,0.991,208
VZ018245,PRD0164,3076,2023-06-14,2023-07-11,STR041,48145.98,18758.15,13270.13,80174.26,Dokončeno,0.87,33
VZ018246,PRD0017,1248,2025-02-04,2025-02-17,STR031,416395.25,300006.43,79014.15,795415.83,Dokončeno,0.878,3
VZ018247,PRD0295,1325,2023-11-06,2023-11-14,STR021,405094.22,102496.96,32036.61,539627.79,V výrobě,0.95,3
VZ018248,PRD0081,2472,2024-12-24,2025-01-18,STR041,316844.7,66573.91,32952.33,416370.94,V výrobě,0.975,108
VZ018249,PRD0140,913,2023-02-26,2023-03-06,STR001,186060.65,96858.85,50448.62,333368.12,Dokončeno,0.998,27
VZ018250,PRD0008,4784,2023-12-22,2024-01-21,STR021,429100.25,148487.46,141561.96,719149.67,V výrobě,0.881,98
VZ018251,PRD0234,317,2025-05-27,2025-06-21,STR001,201754.17,48664.83,36052.17,286471.17,Pozastaveno,0.91,11
VZ018252,PRD0008,2791,2023-06-15,2023-07-09,STR021,348707.48,187766.96,98575.74,635050.18,Plánováno,0.91,139
VZ018253,PRD0003,2430,2025-04-15,2025-05-19,STR001,81077.91,22803.25,16082.93,119964.09,Plánováno,0.953,33
VZ018254,PRD0067,3359,2024-01-25,2024-02-29,STR011,130934.78,90138.32,20741.61,241814.71,V výrobě,0.869,125
VZ018255,PRD0277,4304,2024-12-11,2024-12-18,STR001,135223.51,45311.32,19208.33,199743.16,V výrobě,0.965,198
VZ018256,PRD0284,2757,2024-08-06,2024-08-29,STR011,475046.32,102615.41,76293.1,653954.83,Dokončeno,0.899,83
VZ018257,PRD0181,1522,2025-02-12,2025-03-10,STR021,424778.87,292121.81,66544.2,783444.88,Dokončeno,1.043,28
VZ018258,PRD0181,3426,2023-10-13,2023-11-11,STR011,462002.08,223765.2,52249.04,738016.32,Zrušeno,1.043,27
VZ018259,PRD0116,4893,2023-07-16,2023-07-19,STR041,369765.66,265130.65,35411.11,670307.42,Dokončeno,1.034,205
VZ018260,PRD0261,557,2025-03-27,2025-04-11,STR031,162604.95,80932.65,32573.56,276111.16,V výrobě,0.876,15
VZ018261,PRD0184,1476,2025-03-13,2025-04-27,STR011,201021.7,104646.86,28126.97,333795.53,V výrobě,0.964,71
VZ018262,PRD0003,2905,2023-05-28,2023-06-27,STR041,107900.96,59806.98,34190.71,201898.65,V výrobě,0.86,36
VZ018263,PRD0225,649,2023-10-18,2023-11-05,STR011,144640.08,33290.44,29220.26,207150.78,Plánováno,0.872,19
VZ018264,PRD0014,3455,2024-11-03,2024-11-06,STR001,38046.45,8531.39,3639.57,50217.41,Zrušeno,0.913,46
VZ018265,PRD0212,2590,2024-04-13,2024-04-21,STR001,307726.34,144360.55,81963.87,534050.76,V výrobě,0.923,105
VZ018266,PRD0234,2291,2023-07-02,2023-07-29,STR011,250224.47,110332.78,35945.29,396502.54,Plánováno,1.03,84
VZ018267,PRD0106,3648,2024-06-09,2024-07-06,STR021,182767.03,56112.05,24847.4,263726.48,Dokončeno,0.853,153
VZ018268,PRD0074,1676,2025-02-18,2025-03-23,STR031,205845.84,157233.9,49632.39,412712.13,Plánováno,1.016,61
VZ018269,PRD0261,4523,2023-09-17,2023-10-28,STR001,395260.62,124941.79,66088.83,586291.24,V výrobě,0.912,34
VZ018270,PRD0034,1768,2024-09-17,2024-10-12,STR041,415247.94,312198.16,55012.09,782458.19,V výrobě,0.865,38
VZ018271,PRD0124,3980,2023-09-05,2023-09-16,STR001,123031.83,53364.2,40955.72,217351.75,Zrušeno,0.925,149
VZ018272,PRD0239,2594,2024-05-17,2024-06-30,STR001,69501.84,22757.41,21568.76,113828.01,Zrušeno,0.979,93
VZ018273,PRD0151,2172,2024-12-05,2025-01-01,STR021,394235.54,114607.87,37170.08,546013.49,Dokončeno,1.033,95
VZ018274,PRD0177,1842,2023-05-02,2023-05-27,STR001,451256.99,138433.88,51926.51,641617.38,Zrušeno,0.936,66
VZ018275,PRD0153,3514,2023-07-21,2023-08-12,STR031,389907.8,292584.87,57227.68,739720.35,Pozastaveno,0.893,92
VZ018276,PRD0156,3004,2025-03-06,2025-03-25,STR021,15505.03,4039.92,1422.78,20967.73,V výrobě,0.985,127
VZ018277,PRD0099,1371,2023-03-14,2023-04-25,STR001,397732.79,209069.1,48276.0,655077.89,V výrobě,1.004,30
VZ018278,PRD0050,132,2024-08-26,2024-09-06,STR031,423302.57,198576.77,46530.64,668409.98,Plánováno,0.855,0
VZ018279,PRD0258,4533,2023-07-14,2023-07-17,STR001,423636.13,312163.17,157081.51,892880.81,Plánováno,0.939,176
VZ018280,PRD0129,1678,2023-04-26,2023-06-10,STR041,324643.14,115317.24,36425.12,476385.5,Pozastaveno,1.032,60
VZ018281,PRD0094,1500,2024-08-06,2024-09-01,STR021,187992.83,89545.19,63869.47,341407.49,Plánováno,1.015,61
VZ018282,PRD0031,2517,2025-02-08,2025-02-12,STR031,162288.41,126226.42,15612.63,304127.46,Zrušeno,1.037,21
VZ018283,PRD0070,4073,2025-05-05,2025-05-24,STR011,403873.92,145621.3,100526.17,650021.39,Dokončeno,1.037,2
VZ018284,PRD0209,2636,2025-01-26,2025-02-27,STR031,282793.49,170510.2,80096.74,533400.43,Dokončeno,1.045,115
VZ018285,PRD0166,554,2023-03-22,2023-04-25,STR011,426609.13,238889.97,77972.76,743471.86,Dokončeno,1.006,26
VZ018286,PRD0005,3171,2025-04-11,2025-05-26,STR031,147218.09,69262.81,42189.45,258670.35,V výrobě,0.951,157
VZ018287,PRD0003,1444,2023-02-03,2023-03-09,STR031,3448.81,2669.87,677.47,6796.15,Pozastaveno,0.981,27
VZ018288,PRD0228,2754,2024-07-23,2024-09-01,STR031,487427.54,140552.98,48935.15,676915.67,V výrobě,0.893,32
VZ018289,PRD0296,715,2025-05-09,2025-06-14,STR011,58451.48,14157.88,12078.93,84688.29,V výrobě,1.015,19
VZ018290,PRD0158,1544,2023-09-15,2023-09-24,STR041,67889.43,27516.82,16649.1,112055.35,Dokončeno,0.91,16
VZ018291,PRD0179,3229,2024-11-30,2025-01-06,STR001,199331.85,117075.42,56643.49,373050.76,V výrobě,0.906,130
VZ018292,PRD0166,1993,2023-01-03,2023-02-05,STR041,269964.73,94088.16,42158.83,406211.72,Dokončeno,0.998,17
VZ018293,PRD0129,1182,2025-02-12,2025-02-19,STR021,312590.31,208110.44,82276.46,602977.21,Zrušeno,1.002,41
VZ018294,PRD0209,1682,2023-05-08,2023-06-22,STR011,283542.21,186071.42,36028.85,505642.48,Dokončeno,1.017,13
VZ018295,PRD0152,4278,2023-08-01,2023-08-07,STR041,79970.25,37506.95,27559.88,145037.08,Dokončeno,0.894,87
VZ018296,PRD0189,4470,2023-02-16,2023-03-24,STR031,405052.54,155259.36,70703.7,631015.6,V výrobě,1.019,130
VZ018297,PRD0181,520,2023-10-09,2023-10-24,STR001,160204.39,102795.59,33469.22,296469.2,Zrušeno,0.857,3
VZ018298,PRD0014,833,2024-03-15,2024-04-29,STR011,2022.3,1319.12,249.81,3591.23,Zrušeno,0.974,30
VZ018299,PRD0093,4868,2024-03-20,2024-04-15,STR021,366322.87,166263.99,93820.46,626407.32,V výrobě,0.902,24
VZ018300,PRD0148,3312,2024-02-08,2024-02-11,STR011,487541.77,231914.67,168079.89,887536.33,Dokončeno,0.996,116
VZ018301,PRD0031,1730,2024-09-28,2024-10-01,STR041,220666.9,158105.35,78789.24,457561.49,Plánováno,0.949,46
